y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
21,15.30492167,7,15,0,0,0,1,0,0,0,0
31,15.30492167,7,16,0,0,0,1,0,0,0,0
54,15.30492167,7,17,0,0,0,1,0,0,0,0
131,15.30492167,7,18,0,0,0,1,0,0,0,0
216,15.30492167,7,19,0,0,0,1,0,0,0,0
471,15.30492167,7,20,0,0,0,1,0,0,0,0
886,15.30492167,7,21,0,0,0,1,0,0,0,0
1783,15.30492167,7,22,0,0,0,1,0,0,0,0
3578,15.30492167,7,23,0,0,0,1,0,0,0,0
7133,15.30492167,7,24,0,0,0,1,0,0,0,0
14629,15.30492167,7,25,0,0,0,1,0,0,0,0
29340,15.30492167,7,26,0,0,0,1,0,0,0,0
1218,15.30492167,5.807354922,0,0,0,0,0,1,0,0,0
639,15.30492167,5.807354922,1,0,0,0,0,1,0,0,0
316,15.30492167,5.807354922,2,0,0,0,0,1,0,0,0
180,15.30492167,5.807354922,3,0,0,0,0,1,0,0,0
82,15.30492167,5.807354922,4,0,0,0,0,1,0,0,0
54,15.30492167,5.807354922,5,0,0,0,0,1,0,0,0
32,15.30492167,5.807354922,6,0,0,0,0,1,0,0,0
37,15.30492167,5.807354922,7,0,0,0,0,1,0,0,0
15,15.30492167,5.807354922,8,0,0,0,0,1,0,0,0
16,15.30492167,5.807354922,9,0,0,0,0,1,0,0,0
21,15.30492167,5.807354922,10,0,0,0,0,1,0,0,0
16,15.30492167,5.807354922,11,0,0,0,0,1,0,0,0
15,15.30492167,5.807354922,12,0,0,0,0,1,0,0,0
16,15.30492167,5.807354922,13,0,0,0,0,1,0,0,0
15,15.30492167,5.807354922,14,0,0,0,0,1,0,0,0
38,15.30492167,5.807354922,15,0,0,0,0,1,0,0,0
31,15.30492167,5.807354922,16,0,0,0,0,1,0,0,0
54,15.30492167,5.807354922,17,0,0,0,0,1,0,0,0
116,15.30492167,5.807354922,18,0,0,0,0,1,0,0,0
232,15.30492167,5.807354922,19,0,0,0,0,1,0,0,0
470,15.30492167,5.807354922,20,0,0,0,0,1,0,0,0
933,15.30492167,5.807354922,21,0,0,0,0,1,0,0,0
1842,15.30492167,5.807354922,22,0,0,0,0,1,0,0,0
3655,15.30492167,5.807354922,23,0,0,0,0,1,0,0,0
7270,15.30492167,5.807354922,24,0,0,0,0,1,0,0,0
14448,15.30492167,5.807354922,25,0,0,0,0,1,0,0,0
29084,15.30492167,5.807354922,26,0,0,0,0,1,0,0,0
1387,15.30492167,6,0,0,0,0,0,0,1,0,0
702,15.30492167,6,1,0,0,0,0,0,1,0,0
363,15.30492167,6,2,0,0,0,0,0,1,0,0
185,15.30492167,6,3,0,0,0,0,0,1,0,0
101,15.30492167,6,4,0,0,0,0,0,1,0,0
69,15.30492167,6,5,0,0,0,0,0,1,0,0
47,15.30492167,6,6,0,0,0,0,0,1,0,0
34,15.30492167,6,7,0,0,0,0,0,1,0,0
18,15.30492167,6,8,0,0,0,0,0,1,0,0
16,15.30492167,6,9,0,0,0,0,0,1,0,0
31,15.30492167,6,10,0,0,0,0,0,1,0,0
15,15.30492167,6,11,0,0,0,0,0,1,0,0
23,15.30492167,6,12,0,0,0,0,0,1,0,0
15,15.30492167,6,13,0,0,0,0,0,1,0,0
31,15.30492167,6,14,0,0,0,0,0,1,0,0
32,15.30492167,6,15,0,0,0,0,0,1,0,0
37,15.30492167,6,16,0,0,0,0,0,1,0,0
63,15.30492167,6,17,0,0,0,0,0,1,0,0
122,15.30492167,6,18,0,0,0,0,0,1,0,0
232,15.30492167,6,19,0,0,0,0,0,1,0,0
486,15.30492167,6,20,0,0,0,0,0,1,0,0
964,15.30492167,6,21,0,0,0,0,0,1,0,0
1842,15.30492167,6,22,0,0,0,0,0,1,0,0
3678,15.30492167,6,23,0,0,0,0,0,1,0,0
7265,15.30492167,6,24,0,0,0,0,0,1,0,0
14766,15.30492167,6,25,0,0,0,0,0,1,0,0
29185,15.30492167,6,26,0,0,0,0,0,1,0,0
2052,15.30492167,6.584962501,0,0,0,0,0,0,0,1,0
1056,15.30492167,6.584962501,1,0,0,0,0,0,0,1,0
533,15.30492167,6.584962501,2,0,0,0,0,0,0,1,0
285,15.30492167,6.584962501,3,0,0,0,0,0,0,1,0
147,15.30492167,6.584962501,4,0,0,0,0,0,0,1,0
83,15.30492167,6.584962501,5,0,0,0,0,0,0,1,0
54,15.30492167,6.584962501,6,0,0,0,0,0,0,1,0
31,15.30492167,6.584962501,7,0,0,0,0,0,0,1,0
38,15.30492167,6.584962501,8,0,0,0,0,0,0,1,0
15,15.30492167,6.584962501,9,0,0,0,0,0,0,1,0
32,15.30492167,6.584962501,10,0,0,0,0,0,0,1,0
15,15.30492167,6.584962501,11,0,0,0,0,0,0,1,0
16,15.30492167,6.584962501,12,0,0,0,0,0,0,1,0
21,15.30492167,6.584962501,13,0,0,0,0,0,0,1,0
32,15.30492167,6.584962501,14,0,0,0,0,0,0,1,0
31,15.30492167,6.584962501,15,0,0,0,0,0,0,1,0
34,15.30492167,6.584962501,16,0,0,0,0,0,0,1,0
65,15.30492167,6.584962501,17,0,0,0,0,0,0,1,0
132,15.30492167,6.584962501,18,0,0,0,0,0,0,1,0
237,15.30492167,6.584962501,19,0,0,0,0,0,0,1,0
485,15.30492167,6.584962501,20,0,0,0,0,0,0,1,0
934,15.30492167,6.584962501,21,0,0,0,0,0,0,1,0
1857,15.30492167,6.584962501,22,0,0,0,0,0,0,1,0
3740,15.30492167,6.584962501,23,0,0,0,0,0,0,1,0
7349,15.30492167,6.584962501,24,0,0,0,0,0,0,1,0
14786,15.30492167,6.584962501,25,0,0,0,0,0,0,1,0
29503,15.30492167,6.584962501,26,0,0,0,0,0,0,1,0
2830,15.30492167,7,0,0,0,0,0,0,0,0,1
1388,15.30492167,7,1,0,0,0,0,0,0,0,1
718,15.30492167,7,2,0,0,0,0,0,0,0,1
353,15.30492167,7,3,0,0,0,0,0,0,0,1
179,15.30492167,7,4,0,0,0,0,0,0,0,1
117,15.30492167,7,5,0,0,0,0,0,0,0,1
51,15.30492167,7,6,0,0,0,0,0,0,0,1
53,15.30492167,7,7,0,0,0,0,0,0,0,1
17,15.30492167,7,8,0,0,0,0,0,0,0,1
31,15.30492167,7,9,0,0,0,0,0,0,0,1
15,15.30492167,7,10,0,0,0,0,0,0,0,1
20,15.30492167,7,11,0,0,0,0,0,0,0,1
17,15.30492167,7,12,0,0,0,0,0,0,0,1
15,15.30492167,7,13,0,0,0,0,0,0,0,1
16,15.30492167,7,14,0,0,0,0,0,0,0,1
47,15.30492167,7,15,0,0,0,0,0,0,0,1
21,15.30492167,7,16,0,0,0,0,0,0,0,1
63,15.30492167,7,17,0,0,0,0,0,0,0,1
122,15.30492167,7,18,0,0,0,0,0,0,0,1
247,15.30492167,7,19,0,0,0,0,0,0,0,1
501,15.30492167,7,20,0,0,0,0,0,0,0,1
955,15.30492167,7,21,0,0,0,0,0,0,0,1
1905,15.30492167,7,22,0,0,0,0,0,0,0,1
3787,15.30492167,7,23,0,0,0,0,0,0,0,1
7516,15.30492167,7,24,0,0,0,0,0,0,0,1
15052,15.30492167,7,25,0,0,0,0,0,0,0,1
30086,15.30492167,7,26,0,0,0,0,0,0,0,1
1627,16.15291858,5.321928095,0,0,0,0,0,0,0,0,0
817,16.15291858,5.321928095,1,0,0,0,0,0,0,0,0
416,16.15291858,5.321928095,2,0,0,0,0,0,0,0,0
232,16.15291858,5.321928095,3,0,0,0,0,0,0,0,0
161,16.15291858,5.321928095,4,0,0,0,0,0,0,0,0
84,16.15291858,5.321928095,5,0,0,0,0,0,0,0,0
53,16.15291858,5.321928095,6,0,0,0,0,0,0,0,0
46,16.15291858,5.321928095,7,0,0,0,0,0,0,0,0
38,16.15291858,5.321928095,8,0,0,0,0,0,0,0,0
31,16.15291858,5.321928095,9,0,0,0,0,0,0,0,0
36,16.15291858,5.321928095,10,0,0,0,0,0,0,0,0
32,16.15291858,5.321928095,11,0,0,0,0,0,0,0,0
31,16.15291858,5.321928095,12,0,0,0,0,0,0,0,0
38,16.15291858,5.321928095,13,0,0,0,0,0,0,0,0
31,16.15291858,5.321928095,14,0,0,0,0,0,0,0,0
64,16.15291858,5.321928095,15,0,0,0,0,0,0,0,0
50,16.15291858,5.321928095,16,0,0,0,0,0,0,0,0
54,16.15291858,5.321928095,17,0,0,0,0,0,0,0,0
116,16.15291858,5.321928095,18,0,0,0,0,0,0,0,0
262,16.15291858,5.321928095,19,0,0,0,0,0,0,0,0
455,16.15291858,5.321928095,20,0,0,0,0,0,0,0,0
918,16.15291858,5.321928095,21,0,0,0,0,0,0,0,0
1820,16.15291858,5.321928095,22,0,0,0,0,0,0,0,0
3609,16.15291858,5.321928095,23,0,0,0,0,0,0,0,0
7185,16.15291858,5.321928095,24,0,0,0,0,0,0,0,0
14335,16.15291858,5.321928095,25,0,0,0,0,0,0,0,0
28853,16.15291858,5.321928095,26,0,0,0,0,0,0,0,0
2174,16.15291858,5.807354922,0,1,0,0,0,0,0,0,0
1134,16.15291858,5.807354922,1,1,0,0,0,0,0,0,0
570,16.15291858,5.807354922,2,1,0,0,0,0,0,0,0
332,16.15291858,5.807354922,3,1,0,0,0,0,0,0,0
185,16.15291858,5.807354922,4,1,0,0,0,0,0,0,0
101,16.15291858,5.807354922,5,1,0,0,0,0,0,0,0
78,16.15291858,5.807354922,6,1,0,0,0,0,0,0,0
36,16.15291858,5.807354922,7,1,0,0,0,0,0,0,0
47,16.15291858,5.807354922,8,1,0,0,0,0,0,0,0
38,16.15291858,5.807354922,9,1,0,0,0,0,0,0,0
63,16.15291858,5.807354922,10,1,0,0,0,0,0,0,0
37,16.15291858,5.807354922,11,1,0,0,0,0,0,0,0
47,16.15291858,5.807354922,12,1,0,0,0,0,0,0,0
36,16.15291858,5.807354922,13,1,0,0,0,0,0,0,0
32,16.15291858,5.807354922,14,1,0,0,0,0,0,0,0
47,16.15291858,5.807354922,15,1,0,0,0,0,0,0,0
69,16.15291858,5.807354922,16,1,0,0,0,0,0,0,0
54,16.15291858,5.807354922,17,1,0,0,0,0,0,0,0
131,16.15291858,5.807354922,18,1,0,0,0,0,0,0,0
247,16.15291858,5.807354922,19,1,0,0,0,0,0,0,0
470,16.15291858,5.807354922,20,1,0,0,0,0,0,0,0
903,16.15291858,5.807354922,21,1,0,0,0,0,0,0,0
1821,16.15291858,5.807354922,22,1,0,0,0,0,0,0,0
3730,16.15291858,5.807354922,23,1,0,0,0,0,0,0,0
7351,16.15291858,5.807354922,24,1,0,0,0,0,0,0,0
14599,16.15291858,5.807354922,25,1,0,0,0,0,0,0,0
29125,16.15291858,5.807354922,26,1,0,0,0,0,0,0,0
2491,16.15291858,6,0,0,1,0,0,0,0,0,0
1265,16.15291858,6,1,0,1,0,0,0,0,0,0
670,16.15291858,6,2,0,1,0,0,0,0,0,0
348,16.15291858,6,3,0,1,0,0,0,0,0,0
185,16.15291858,6,4,0,1,0,0,0,0,0,0
116,16.15291858,6,5,0,1,0,0,0,0,0,0
84,16.15291858,6,6,0,1,0,0,0,0,0,0
54,16.15291858,6,7,0,1,0,0,0,0,0,0
47,16.15291858,6,8,0,1,0,0,0,0,0,0
37,16.15291858,6,9,0,1,0,0,0,0,0,0
47,16.15291858,6,10,0,1,0,0,0,0,0,0
32,16.15291858,6,11,0,1,0,0,0,0,0,0
37,16.15291858,6,12,0,1,0,0,0,0,0,0
32,16.15291858,6,13,0,1,0,0,0,0,0,0
50,16.15291858,6,14,0,1,0,0,0,0,0,0
33,16.15291858,6,15,0,1,0,0,0,0,0,0
85,16.15291858,6,16,0,1,0,0,0,0,0,0
62,16.15291858,6,17,0,1,0,0,0,0,0,0
123,16.15291858,6,18,0,1,0,0,0,0,0,0
231,16.15291858,6,19,0,1,0,0,0,0,0,0
486,16.15291858,6,20,0,1,0,0,0,0,0,0
934,16.15291858,6,21,0,1,0,0,0,0,0,0
1857,16.15291858,6,22,0,1,0,0,0,0,0,0
3656,16.15291858,6,23,0,1,0,0,0,0,0,0
7334,16.15291858,6,24,0,1,0,0,0,0,0,0
14622,16.15291858,6,25,0,1,0,0,0,0,0,0
29220,16.15291858,6,26,0,1,0,0,0,0,0,0
3590,16.15291858,6.584962501,0,0,0,1,0,0,0,0,0
1855,16.15291858,6.584962501,1,0,0,1,0,0,0,0,0
912,16.15291858,6.584962501,2,0,0,1,0,0,0,0,0
486,16.15291858,6.584962501,3,0,0,1,0,0,0,0,0
263,16.15291858,6.584962501,4,0,0,1,0,0,0,0,0
169,16.15291858,6.584962501,5,0,0,1,0,0,0,0,0
100,16.15291858,6.584962501,6,0,0,1,0,0,0,0,0
53,16.15291858,6.584962501,7,0,0,1,0,0,0,0,0
47,16.15291858,6.584962501,8,0,0,1,0,0,0,0,0
54,16.15291858,6.584962501,9,0,0,1,0,0,0,0,0
31,16.15291858,6.584962501,10,0,0,1,0,0,0,0,0
47,16.15291858,6.584962501,11,0,0,1,0,0,0,0,0
38,16.15291858,6.584962501,12,0,0,1,0,0,0,0,0
31,16.15291858,6.584962501,13,0,0,1,0,0,0,0,0
32,16.15291858,6.584962501,14,0,0,1,0,0,0,0,0
53,16.15291858,6.584962501,15,0,0,1,0,0,0,0,0
64,16.15291858,6.584962501,16,0,0,1,0,0,0,0,0
50,16.15291858,6.584962501,17,0,0,1,0,0,0,0,0
115,16.15291858,6.584962501,18,0,0,1,0,0,0,0,0
254,16.15291858,6.584962501,19,0,0,1,0,0,0,0,0
464,16.15291858,6.584962501,20,0,0,1,0,0,0,0,0
923,16.15291858,6.584962501,21,0,0,1,0,0,0,0,0
1836,16.15291858,6.584962501,22,0,0,1,0,0,0,0,0
3656,16.15291858,6.584962501,23,0,0,1,0,0,0,0,0
7260,16.15291858,6.584962501,24,0,0,1,0,0,0,0,0
14645,16.15291858,6.584962501,25,0,0,1,0,0,0,0,0
28968,16.15291858,6.584962501,26,0,0,1,0,0,0,0,0
4711,16.15291858,7,0,0,0,0,1,0,0,0,0
2384,16.15291858,7,1,0,0,0,1,0,0,0,0
1224,16.15291858,7,2,0,0,0,1,0,0,0,0
617,16.15291858,7,3,0,0,0,1,0,0,0,0
348,16.15291858,7,4,0,0,0,1,0,0,0,0
169,16.15291858,7,5,0,0,0,1,0,0,0,0
116,16.15291858,7,6,0,0,0,1,0,0,0,0
68,16.15291858,7,7,0,0,0,1,0,0,0,0
63,16.15291858,7,8,0,0,0,1,0,0,0,0
38,16.15291858,7,9,0,0,0,1,0,0,0,0
47,16.15291858,7,10,0,0,0,1,0,0,0,0
37,16.15291858,7,11,0,0,0,1,0,0,0,0
32,16.15291858,7,12,0,0,0,1,0,0,0,0
46,16.15291858,7,13,0,0,0,1,0,0,0,0
38,16.15291858,7,14,0,0,0,1,0,0,0,0
47,16.15291858,7,15,0,0,0,1,0,0,0,0
53,16.15291858,7,16,0,0,0,1,0,0,0,0
63,16.15291858,7,17,0,0,0,1,0,0,0,0
138,16.15291858,7,18,0,0,0,1,0,0,0,0
232,16.15291858,7,19,0,0,0,1,0,0,0,0
469,16.15291858,7,20,0,0,0,1,0,0,0,0
919,16.15291858,7,21,0,0,0,1,0,0,0,0
1805,16.15291858,7,22,0,0,0,1,0,0,0,0
3608,16.15291858,7,23,0,0,0,1,0,0,0,0
7185,16.15291858,7,24,0,0,0,1,0,0,0,0
14449,16.15291858,7,25,0,0,0,1,0,0,0,0
28875,16.15291858,7,26,0,0,0,1,0,0,0,0
2205,16.15291858,5.807354922,0,0,0,0,0,1,0,0,0
1134,16.15291858,5.807354922,1,0,0,0,0,1,0,0,0
601,16.15291858,5.807354922,2,0,0,0,0,1,0,0,0
301,16.15291858,5.807354922,3,0,0,0,0,1,0,0,0
200,16.15291858,5.807354922,4,0,0,0,0,1,0,0,0
101,16.15291858,5.807354922,5,0,0,0,0,1,0,0,0
69,16.15291858,5.807354922,6,0,0,0,0,1,0,0,0
46,16.15291858,5.807354922,7,0,0,0,0,1,0,0,0
38,16.15291858,5.807354922,8,0,0,0,0,1,0,0,0
31,16.15291858,5.807354922,9,0,0,0,0,1,0,0,0
47,16.15291858,5.807354922,10,0,0,0,0,1,0,0,0
38,16.15291858,5.807354922,11,0,0,0,0,1,0,0,0
31,16.15291858,5.807354922,12,0,0,0,0,1,0,0,0
49,16.15291858,5.807354922,13,0,0,0,0,1,0,0,0
35,16.15291858,5.807354922,14,0,0,0,0,1,0,0,0
47,16.15291858,5.807354922,15,0,0,0,0,1,0,0,0
53,16.15291858,5.807354922,16,0,0,0,0,1,0,0,0
69,16.15291858,5.807354922,17,0,0,0,0,1,0,0,0
116,16.15291858,5.807354922,18,0,0,0,0,1,0,0,0
247,16.15291858,5.807354922,19,0,0,0,0,1,0,0,0
470,16.15291858,5.807354922,20,0,0,0,0,1,0,0,0
934,16.15291858,5.807354922,21,0,0,0,0,1,0,0,0
1825,16.15291858,5.807354922,22,0,0,0,0,1,0,0,0
3640,16.15291858,5.807354922,23,0,0,0,0,1,0,0,0
7318,16.15291858,5.807354922,24,0,0,0,0,1,0,0,0
14566,16.15291858,5.807354922,25,0,0,0,0,1,0,0,0
29070,16.15291858,5.807354922,26,0,0,0,0,1,0,0,0
2506,16.15291858,6,0,0,0,0,0,0,1,0,0
1264,16.15291858,6,1,0,0,0,0,0,1,0,0
671,16.15291858,6,2,0,0,0,0,0,1,0,0
347,16.15291858,6,3,0,0,0,0,0,1,0,0
185,16.15291858,6,4,0,0,0,0,0,1,0,0
138,16.15291858,6,5,0,0,0,0,0,1,0,0
78,16.15291858,6,6,0,0,0,0,0,1,0,0
54,16.15291858,6,7,0,0,0,0,0,1,0,0
47,16.15291858,6,8,0,0,0,0,0,1,0,0
37,16.15291858,6,9,0,0,0,0,0,1,0,0
47,16.15291858,6,10,0,0,0,0,0,1,0,0
38,16.15291858,6,11,0,0,0,0,0,1,0,0
31,16.15291858,6,12,0,0,0,0,0,1,0,0
32,16.15291858,6,13,0,0,0,0,0,1,0,0
37,16.15291858,6,14,0,0,0,0,0,1,0,0
63,16.15291858,6,15,0,0,0,0,0,1,0,0
53,16.15291858,6,16,0,0,0,0,0,1,0,0
63,16.15291858,6,17,0,0,0,0,0,1,0,0
138,16.15291858,6,18,0,0,0,0,0,1,0,0
247,16.15291858,6,19,0,0,0,0,0,1,0,0
470,16.15291858,6,20,0,0,0,0,0,1,0,0
949,16.15291858,6,21,0,0,0,0,0,1,0,0
1843,16.15291858,6,22,0,0,0,0,0,1,0,0
3671,16.15291858,6,23,0,0,0,0,0,1,0,0
7302,16.15291858,6,24,0,0,0,0,0,1,0,0
14620,16.15291858,6,25,0,0,0,0,0,1,0,0
29202,16.15291858,6,26,0,0,0,0,0,1,0,0
3662,16.15291858,6.584962501,0,0,0,0,0,0,0,1,0
1873,16.15291858,6.584962501,1,0,0,0,0,0,0,1,0
949,16.15291858,6.584962501,2,0,0,0,0,0,0,1,0
501,16.15291858,6.584962501,3,0,0,0,0,0,0,1,0
269,16.15291858,6.584962501,4,0,0,0,0,0,0,1,0
163,16.15291858,6.584962501,5,0,0,0,0,0,0,1,0
84,16.15291858,6.584962501,6,0,0,0,0,0,0,1,0
70,16.15291858,6.584962501,7,0,0,0,0,0,0,1,0
65,16.15291858,6.584962501,8,0,0,0,0,0,0,1,0
34,16.15291858,6.584962501,9,0,0,0,0,0,0,1,0
31,16.15291858,6.584962501,10,0,0,0,0,0,0,1,0
38,16.15291858,6.584962501,11,0,0,0,0,0,0,1,0
47,16.15291858,6.584962501,12,0,0,0,0,0,0,1,0
31,16.15291858,6.584962501,13,0,0,0,0,0,0,1,0
38,16.15291858,6.584962501,14,0,0,0,0,0,0,1,0
47,16.15291858,6.584962501,15,0,0,0,0,0,0,1,0
69,16.15291858,6.584962501,16,0,0,0,0,0,0,1,0
69,16.15291858,6.584962501,17,0,0,0,0,0,0,1,0
115,16.15291858,6.584962501,18,0,0,0,0,0,0,1,0
248,16.15291858,6.584962501,19,0,0,0,0,0,0,1,0
470,16.15291858,6.584962501,20,0,0,0,0,0,0,1,0
933,16.15291858,6.584962501,21,0,0,0,0,0,0,1,0
1858,16.15291858,6.584962501,22,0,0,0,0,0,0,1,0
3745,16.15291858,6.584962501,23,0,0,0,0,0,0,1,0
7383,16.15291858,6.584962501,24,0,0,0,0,0,0,1,0
14803,16.15291858,6.584962501,25,0,0,0,0,0,0,1,0
29980,16.15291858,6.584962501,26,0,0,0,0,0,0,1,0
4897,16.15291858,7,0,0,0,0,0,0,0,0,1
2453,16.15291858,7,1,0,0,0,0,0,0,0,1
1272,16.15291858,7,2,0,0,0,0,0,0,0,1
670,16.15291858,7,3,0,0,0,0,0,0,0,1
348,16.15291858,7,4,0,0,0,0,0,0,0,1
184,16.15291858,7,5,0,0,0,0,0,0,0,1
116,16.15291858,7,6,0,0,0,0,0,0,0,1
69,16.15291858,7,7,0,0,0,0,0,0,0,1
63,16.15291858,7,8,0,0,0,0,0,0,0,1
38,16.15291858,7,9,0,0,0,0,0,0,0,1
47,16.15291858,7,10,0,0,0,0,0,0,0,1
37,16.15291858,7,11,0,0,0,0,0,0,0,1
32,16.15291858,7,12,0,0,0,0,0,0,0,1
31,16.15291858,7,13,0,0,0,0,0,0,0,1
53,16.15291858,7,14,0,0,0,0,0,0,0,1
47,16.15291858,7,15,0,0,0,0,0,0,0,1
84,16.15291858,7,16,0,0,0,0,0,0,0,1
54,16.15291858,7,17,0,0,0,0,0,0,0,1
116,16.15291858,7,18,0,0,0,0,0,0,0,1
232,16.15291858,7,19,0,0,0,0,0,0,0,1
486,16.15291858,7,20,0,0,0,0,0,0,0,1
955,16.15291858,7,21,0,0,0,0,0,0,0,1
1905,16.15291858,7,22,0,0,0,0,0,0,0,1
3772,16.15291858,7,23,0,0,0,0,0,0,0,1
7503,16.15291858,7,24,0,0,0,0,0,0,0,1
15035,16.15291858,7,25,0,0,0,0,0,0,0,1
30074,16.15291858,7,26,0,0,0,0,0,0,0,1
3046,17.07045642,5.321928095,0,0,0,0,0,0,0,0,0
1535,17.07045642,5.321928095,1,0,0,0,0,0,0,0,0
802,17.07045642,5.321928095,2,0,0,0,0,0,0,0,0
448,17.07045642,5.321928095,3,0,0,0,0,0,0,0,0
239,17.07045642,5.321928095,4,0,0,0,0,0,0,0,0
162,17.07045642,5.321928095,5,0,0,0,0,0,0,0,0
117,17.07045642,5.321928095,6,0,0,0,0,0,0,0,0
83,17.07045642,5.321928095,7,0,0,0,0,0,0,0,0
69,17.07045642,5.321928095,8,0,0,0,0,0,0,0,0
69,17.07045642,5.321928095,9,0,0,0,0,0,0,0,0
81,17.07045642,5.321928095,10,0,0,0,0,0,0,0,0
65,17.07045642,5.321928095,11,0,0,0,0,0,0,0,0
69,17.07045642,5.321928095,12,0,0,0,0,0,0,0,0
69,17.07045642,5.321928095,13,0,0,0,0,0,0,0,0
78,17.07045642,5.321928095,14,0,0,0,0,0,0,0,0
69,17.07045642,5.321928095,15,0,0,0,0,0,0,0,0
100,17.07045642,5.321928095,16,0,0,0,0,0,0,0,0
131,17.07045642,5.321928095,17,0,0,0,0,0,0,0,0
123,17.07045642,5.321928095,18,0,0,0,0,0,0,0,0
231,17.07045642,5.321928095,19,0,0,0,0,0,0,0,0
486,17.07045642,5.321928095,20,0,0,0,0,0,0,0,0
918,17.07045642,5.321928095,21,0,0,0,0,0,0,0,0
1805,17.07045642,5.321928095,22,0,0,0,0,0,0,0,0
3608,17.07045642,5.321928095,23,0,0,0,0,0,0,0,0
7185,17.07045642,5.321928095,24,0,0,0,0,0,0,0,0
14411,17.07045642,5.321928095,25,0,0,0,0,0,0,0,0
28723,17.07045642,5.321928095,26,0,0,0,0,0,0,0,0
4110,17.07045642,5.807354922,0,1,0,0,0,0,0,0,0
2105,17.07045642,5.807354922,1,1,0,0,0,0,0,0,0
1087,17.07045642,5.807354922,2,1,0,0,0,0,0,0,0
586,17.07045642,5.807354922,3,1,0,0,0,0,0,0,0
316,17.07045642,5.807354922,4,1,0,0,0,0,0,0,0
201,17.07045642,5.807354922,5,1,0,0,0,0,0,0,0
131,17.07045642,5.807354922,6,1,0,0,0,0,0,0,0
100,17.07045642,5.807354922,7,1,0,0,0,0,0,0,0
69,17.07045642,5.807354922,8,1,0,0,0,0,0,0,0
85,17.07045642,5.807354922,9,1,0,0,0,0,0,0,0
63,17.07045642,5.807354922,10,1,0,0,0,0,0,0,0
69,17.07045642,5.807354922,11,1,0,0,0,0,0,0,0
69,17.07045642,5.807354922,12,1,0,0,0,0,0,0,0
78,17.07045642,5.807354922,13,1,0,0,0,0,0,0,0
69,17.07045642,5.807354922,14,1,0,0,0,0,0,0,0
68,17.07045642,5.807354922,15,1,0,0,0,0,0,0,0
101,17.07045642,5.807354922,16,1,0,0,0,0,0,0,0
131,17.07045642,5.807354922,17,1,0,0,0,0,0,0,0
116,17.07045642,5.807354922,18,1,0,0,0,0,0,0,0
238,17.07045642,5.807354922,19,1,0,0,0,0,0,0,0
480,17.07045642,5.807354922,20,1,0,0,0,0,0,0,0
923,17.07045642,5.807354922,21,1,0,0,0,0,0,0,0
1836,17.07045642,5.807354922,22,1,0,0,0,0,0,0,0
3656,17.07045642,5.807354922,23,1,0,0,0,0,0,0,0
7321,17.07045642,5.807354922,24,1,0,0,0,0,0,0,0
14734,17.07045642,5.807354922,25,1,0,0,0,0,0,0,0
29130,17.07045642,5.807354922,26,1,0,0,0,0,0,0,0
4680,17.07045642,6,0,0,1,0,0,0,0,0,0
2375,17.07045642,6,1,0,1,0,0,0,0,0,0
1250,17.07045642,6,2,0,1,0,0,0,0,0,0
655,17.07045642,6,3,0,1,0,0,0,0,0,0
376,17.07045642,6,4,0,1,0,0,0,0,0,0
216,17.07045642,6,5,0,1,0,0,0,0,0,0
154,17.07045642,6,6,0,1,0,0,0,0,0,0
100,17.07045642,6,7,0,1,0,0,0,0,0,0
85,17.07045642,6,8,0,1,0,0,0,0,0,0
62,17.07045642,6,9,0,1,0,0,0,0,0,0
69,17.07045642,6,10,0,1,0,0,0,0,0,0
69,17.07045642,6,11,0,1,0,0,0,0,0,0
100,17.07045642,6,12,0,1,0,0,0,0,0,0
63,17.07045642,6,13,0,1,0,0,0,0,0,0
69,17.07045642,6,14,0,1,0,0,0,0,0,0
85,17.07045642,6,15,0,1,0,0,0,0,0,0
84,17.07045642,6,16,0,1,0,0,0,0,0,0
132,17.07045642,6,17,0,1,0,0,0,0,0,0
121,17.07045642,6,18,0,1,0,0,0,0,0,0
226,17.07045642,6,19,0,1,0,0,0,0,0,0
486,17.07045642,6,20,0,1,0,0,0,0,0,0
924,17.07045642,6,21,0,1,0,0,0,0,0,0
1851,17.07045642,6,22,0,1,0,0,0,0,0,0
3678,17.07045642,6,23,0,1,0,0,0,0,0,0
7302,17.07045642,6,24,0,1,0,0,0,0,0,0
14571,17.07045642,6,25,0,1,0,0,0,0,0,0
29155,17.07045642,6,26,0,1,0,0,0,0,0,0
6762,17.07045642,6.584962501,0,0,0,1,0,0,0,0,0
3441,17.07045642,6.584962501,1,0,0,1,0,0,0,0,0
1743,17.07045642,6.584962501,2,0,0,1,0,0,0,0,0
902,17.07045642,6.584962501,3,0,0,1,0,0,0,0,0
502,17.07045642,6.584962501,4,0,0,1,0,0,0,0,0
269,17.07045642,6.584962501,5,0,0,1,0,0,0,0,0
184,17.07045642,6.584962501,6,0,0,1,0,0,0,0,0
100,17.07045642,6.584962501,7,0,0,1,0,0,0,0,0
100,17.07045642,6.584962501,8,0,0,1,0,0,0,0,0
85,17.07045642,6.584962501,9,0,0,1,0,0,0,0,0
78,17.07045642,6.584962501,10,0,0,1,0,0,0,0,0
84,17.07045642,6.584962501,11,0,0,1,0,0,0,0,0
54,17.07045642,6.584962501,12,0,0,1,0,0,0,0,0
